create_date,tweet_id,similarity,like_count,retweet_count,post_text,claim_number,group,hashtag,tweet_user
2020-07-25T18:30:31.000Z,1287092883833511937,0.2723260233018764,7994,4968,Interesting read. The Key to Defeating COVID-19 Already Exists. We Need to Start Using It | Opinion https://t.co/EUjAzULwQI,193,0,,26684
2020-07-28T22:00:16.000Z,1288232834180800512,0.5339434631441896,235,117,"WATCH: Trump says hydroxychloroquine is a successful COVID-19 treatment, despite FDA warning #MTPDaily

@BhadeliaMD: The majority of the practicing physicians in the United States ""do not prescribe this for COVID-19 anymore."" https://t.co/GjpfjFkCMl",125,1,MTPDaily,21246
2020-07-30T12:11:29.000Z,1288809435801026560,0.6039058615918078,155,113,"One person in the United States died about every minute from COVID-19 on Wednesday as the national death toll surpassed 150,000, the highest in the world. 
#TrumpOwnsEveryDeath  https://t.co/02su0Xqg8c",125,1,TrumpOwnsEveryDeath,106463
2020-07-17T00:14:24.000Z,1283917937091502082,0.6724020365552591,276,106,"Conservative commentator and ex-“Wheel of Fortune” host Chuck Woolery, from whom Trump retweeted an unhinged post accusing health experts of “lying” about COVID-19, deleted his Twitter account after revealing that his son had gotten infected w/ the virus. https://t.co/kxVlNHF0D2",205,0,,106463
2020-03-06T14:18:12.000Z,1235932698688053249,0.6180811732761096,7014,4747,"Sanders voted AGAINST a 2016 bill that included $100 million to help Flint deal w/ its water crisis. The entire Michigan delegation said it was a critical vote for the city, but Sanders said no. Purity tests shouldn’t stop progress for communities in need. https://t.co/vsHRo3FlqY",229,2,,106463
2020-11-20T03:07:10.000Z,1329622283317620737,0.5353621007009344,187,50,"Trump's daughter-in-law, Lara Trump, could become the next Trump on a ballot as she is reportedly considering a 2022 Senate run in her home state of North Carolina. 🙄 https://t.co/FAFfIWs2nt",298,1,,106463
2020-07-30T20:08:24.000Z,1288929455835152384,0.5649551650317203,0,0,,125,1,,39356
2020-07-30T14:18:48.000Z,1288841477980934152,0.5872472497780601,101,107,"One person in the United States died about every minute from COVID-19 as the national death toll surpassed 150,000, the highest in the world https://t.co/RaGrdwoQke",125,1,,89061
2020-02-05T11:30:00.000Z,1225018732373630978,0.7345861116279612,274,139,"A bitter feud between President Donald Trump and top Democrat Nancy Pelosi boiled over at his State of the Union speech, with Trump snubbing her outstretched hand and Pelosi ripping apart a copy of his remarks behind his back. More from #SOTU: https://t.co/BtbhUuvE1S #SOTU2020 https://t.co/iU5OGxxgZq",152,3,SOTU#SOTU2020,89061
2020-02-05T14:37:43.000Z,1225065974753374208,0.8588664297403741,425,110,Nancy Pelosi ripped up a copy of President Trump's State of the Union speech https://t.co/MJWV7LDSDU https://t.co/7kWQRLZLIs,152,3,,89061
2020-06-01T23:30:00.000Z,1267599307567292416,0.6188534333056219,1068,390,"Presumptive Democratic presidential nominee Joe Biden meets leaders from black community, promises to create a police oversight board within his first 100 days in office https://t.co/kPpusX4pwR",208,3,,89061
2020-06-02T02:30:00.000Z,1267644605140365312,0.6441263351615727,1062,291,"Joe Biden meets black community leaders, promises to create a police oversight board within his first 100 days in the White House https://t.co/GcIiHSDVrF",208,3,,89061
2020-05-31T20:25:00.000Z,1267190362134593536,0.6888778089609063,581,176,"'We people are temples of the Holy Spirit, the economy is not,' Pope Francis said while talking about the coronavirus crisis https://t.co/4SogNYNhKf https://t.co/m3VBVfEdrd",272,1,,89061
2020-07-30T17:13:11.000Z,1288885362320957441,0.5569508639742514,358,122,"Over 150K Americans have lost their lives to Covid-19 &amp; our economy has collapsed, but Donald Trump is spending his time lobbying a United States Senator to “preserve the name of Robert. E Lee.”

Donald Trump is an incompetent, dangerous racist who will always put himself first. https://t.co/WtRW0ldkPH",125,1,,55928
2020-07-30T22:59:41.000Z,1288972563675115520,0.5331335627987055,0,0,,125,1,,57532
2020-07-29T14:03:24.000Z,1288475214226038786,0.7353523557024826,185,98,"1,121 people died of COVID-19 in the United States yesterday.",125,1,,81137
2020-03-10T02:54:22.000Z,1237210156779204608,0.9193437299560518,250,125,"Joe wants you to die instead of being able to see a doctor. Just like Republicans. 

Joe Biden just told @Lawrence
that as president he’d veto Medicare for All if it passed both houses and came to his desk.",126,2,,108641
2020-04-19T16:03:28.000Z,1251904256992587779,0.8544634976664699,1860,1562,"Very simple: Pick up a product. Look at the barcode. If the first 3 numbers are 690 or 691 or 692, the product was made in China. Put it down and buy from any other country. If the numbers are 00 thru 09 to start, it's USA made. Buy American.",127,3,,77419
2020-04-19T16:26:57.000Z,1251910164464177157,0.8544634976664699,488,301,"Very simple: Pick up a product. Look at the barcode. If the first 3 numbers are 690 or 691 or 692, the product was made in China. Put it down and buy from any other country. If the numbers are 00 thru 09 to start, it's USA made. Buy American. 🇺🇸",127,3,,12177
2020-06-22T00:47:30.000Z,1274866568275648513,0.572718881252169,23492,2613,"Friends, how can I make sure my next iPhone is not made in China?",127,3,,90687
2020-04-19T23:19:01.000Z,1252013867418468352,0.3740609283178759,34460,7410,I will pay extra for American made.,127,3,,15596
2020-06-07T02:20:49.000Z,1269454233620938752,0.4446759473735173,753,273,"Allies Donuts just posted this, no more discounts in Rhode Island for the Police officers https://t.co/yezE3cHq6h",128,3,,87322
2020-07-30T15:08:50.000Z,1288854067515727873,0.5133839951981553,1605,1075,"Herman Cain attended the Trump rally on June 20 where virtually no one was masked or social distancing, and where 6 staffers who tested positive attended.

He tested positive for #COVID19 10 days later.

He was admitted to the hospital 2 days after that.

He died today. https://t.co/6Dpk2vYR7Z",129,1,COVID19,86731
2020-07-30T15:49:07.000Z,1288864206402486277,0.7356850087113823,1606,611,"So Herman Cain dies due to complications with stage 4 colon cancer, but  somehow, COVID 19 is listed as cause of death? Y'all stop!",129,1,,140483
2020-07-30T18:49:01.000Z,1288909480198057991,0.7047396058921236,897,138,"@realDonaldTrump Herman Cain died of stage four cancer. How sad that we have no cure for this yet! Herman Cain was a very good man --a true gentleman! May God bless his family with peace &amp; strength! 🙏🏻 
Thank you for all you do, Mr. President! 🇺🇸 
We love &amp; appreciate you! ♥️",129,1,,101415
2020-07-30T14:44:36.000Z,1288847970125918208,0.4603616166533837,5740,1417,"Extremely saddened to hear that Herman Cain has passed away. He was a proud Georgian, a true statesman, and a strong conservative voice. He will be deeply missed.
https://t.co/SW5DzEwcgF",129,1,,61192
2020-07-30T14:42:36.000Z,1288847468533350402,0.5730240090969029,18333,5587,All the celebrities and Democrats catch COVID and magically heal. But Herman Cain is dead! I swear I hate it here. I was right there with him. We were perfectly fine!!! This is WAR!!!,129,1,,28760
2020-07-30T18:16:07.000Z,1288901202441310211,0.6739742596748056,754,190,"Word on the street is that Mr. Herman Cain had 4th Stage Cancer. Does anyone know if this is true? @DailyMail is spreading propaganda that Mr. Cain developed Covid-19 and succumbed to it from attending the Trump Rally. 

I really LIKED him. May he RIP.",129,1,,90735
2020-07-30T14:52:54.000Z,1288850057685598209,0.6493796217429909,676,151,"Herman Cain was a cancer survivor. He was 74-years old. He was clearly at high risk of dying from COVID-19 if he should contract it. In order to show loyalty to @realDonaldTrump and to own the libs, Cain refused to wear a mask or practice social distancing.

What a tragic outcome",129,1,,4042
2020-04-29T20:51:58.000Z,1255600738199318528,0.4909821331400888,1005,216,"I spoke with the @EU_Commission’s @vonderleyen today about COVID-19 and coordinating global efforts to develop and distribute vaccines, treatments, and testing. We’ll keep working together so there’s a strong and sustainable recovery for the long term. https://t.co/PFF1W3br65",130,1,,139388
2020-07-19T16:59:40.000Z,1284895694994771968,0.5894322478863151,155,161,THIS IS OUTRAGEOUS ! EVEN CDC ADMITS YOU CAN TEST “positive” for Covid if you’ve just had the Common Cold! —Hardin Co. couple gets ankle monitors after COVID-19 quarrel with health dept. https://t.co/HexWFd2F4h,131,1,,100095
2020-07-02T19:41:04.000Z,1278775717883514880,0.2562626089628669,2302,1567,"Well damn! 
 https://t.co/744cQUKW9R",131,1,,51175
2020-07-13T13:27:59.000Z,1282668094914265093,0.8461493447745626,150,143,CDC Admits COVID-19 ‘positive test’ is caused by the ‘common cold’ https://t.co/nHi9zhItuU via @johnosullpsi,131,1,,22048
2020-07-03T22:18:04.000Z,1279177615975333889,0.4893779781746658,6123,2258,"No country has more robust testing than the United States of America.

Therefore, no country has the infection numbers like the United States.

This is not hard, folks.",131,1,,45293
2020-05-06T00:55:32.000Z,1257836361303949313,0.2882742802870819,338,90,"Troll level: Master

This is crazy if true. . . https://t.co/IX8TWBUCMX",131,1,,45310
2020-07-27T12:49:24.000Z,1287731817395761152,0.463381678827937,21459,6376,"BREAKING scoop: Trump’s National Security Advisor Robert O’Brien has tested positive for the coronavirus, sources tell me.",131,1,,15248
2020-11-28T00:27:31.000Z,1332481210493382656,0.4294634560702558,960,186,"""We're going to the state legislatures,"" @RudyGiuliani says on Newsmax. ""The public has only a small idea of the kind of evidence that we have."" https://t.co/D5lcp6bQyw",298,1,,15248
2020-07-02T14:49:21.000Z,1278702305005588480,0.11900791871625027,3140,687,"Montanans, choose your favorite adventure - and pass it on. https://t.co/vJ7yBODE0x",131,1,,40862
2020-07-27T02:56:36.000Z,1287582635087130624,0.6156665955235675,398,142,"How is that COVID-19 only spreads at churches but not mass protests with 60-100x more people in attendance? 

I know someone who took 4 tests in one week, 2 came back positive, 2 came back negative

When I took the test the nurse reminded me it will show (+) for a common cold https://t.co/WYxpUbgc2H",131,1,,33075
2020-07-18T12:02:41.000Z,1284458568524206081,0.6339817097698833,82,94,"A dozen states have lumped positive COVID-19 antibody results in with  viral tests for COVID-19 &amp; reported them to the CDC.

This (+) antibody test means infections from the virus can be from same corona family that causes the common cold. https://t.co/jvDVmdPhUp",131,1,,71063
2020-07-04T18:58:18.000Z,1279489733249433600,0.5297813210441904,65917,33435,"My parents friends went to get tested for coronavirus. They waited in line for two hours and then decided to leave without getting tested. 

Hours later they got a phone call saying they tested positive.

They are lying about coronavirus numbers in Texas. Quite disgusting.",131,1,,141002
2020-07-26T23:36:16.000Z,1287532216969551879,0.8984745558501406,31188,8354,The reason no other country on earth is having a major second wave yet is because they are not trying to unseat a president in November.,168,1,,141002
2020-03-16T00:21:38.000Z,1239346048923062273,0.3048466332446633,7678,3098,"In the span of 10 seconds, Joe Biden:

- Mixes up the #coronavirus with the swine flu 

- Mistakenly calls the H1N1 virus (swine flu) the ""N1H1""

- Forgets the name of the Ebola virus, calling it ""what happened in Africa""

#DemDebate

 https://t.co/aU0LyTWfxk",229,2,coronavirus#DemDebate,141002
2020-02-04T03:19:55.000Z,1224533010890002434,0.23487425325445024,14265,5671,Quality control = rigged? 🤔 https://t.co/rJY3gdRccE,132,3,,130519
2020-06-20T23:30:33.000Z,1274484815576907778,0.4962475649455047,37514,15361,"Radical protestors, fueled by a week of apocalyptic media coverage, interfered with @realDonaldTrump supporters at the rally.

They even blocked access to the metal detectors, preventing people from entering.

Thanks to the 1,000s who made it anyway!

https://t.co/eM2nohMEy6",149,1,,130519
2020-02-24T20:58:48.000Z,1232047245236764673,0.8280582661720104,5329,1899,"Did you see President Trump’s RECORD TURNOUT? 

✅ Iowa - 32,389 Republicans
✅ New Hampshire - 151,602 Republicans

Join our team during our National Week of Training and help us keep the momentum going from these HISTORIC WINS! https://t.co/XRTd7xrGeD #LeadRight",186,2,LeadRight,130519
2020-04-03T14:53:44.000Z,1246088501625487362,0.5570646004012747,10089,5669,"At the worst possible moment, @JoeBiden has endorsed tax increases on Wisconsin residents.

So desperate to be the Dem nominee, he’s getting involved in local issues.

@realDonaldTrump is at work protecting the country &amp; Sleepy Joe wants to raise taxes!
https://t.co/esJg1oEMTv",231,1,,130519
